,case_id,activity,agent,start,end
3079,140,Check credit history,0,2023-05-02 19:00:16.075799020+00:00,2023-05-02 19:56:27.155927215+00:00
3080,140,Assess loan risk,11,2023-05-02 19:56:27.155927215+00:00,2023-05-02 20:16:27.155927215+00:00
3081,140,Check application form completeness,0,2023-05-02 20:16:27.155927215+00:00,2023-05-02 20:31:21.956034496+00:00
3082,140,Appraise property,3,2023-05-02 20:31:21.956034496+00:00,2023-05-02 21:06:08.509803658+00:00
3083,140,AML check,2,2023-05-02 21:06:08.509803658+00:00,2023-05-02 22:53:43.313926335+00:00
3084,140,Check credit history,0,2023-05-02 22:53:43.313926335+00:00,2023-05-02 23:22:00.146095560+00:00
3085,140,Assess loan risk,11,2023-05-02 23:22:00.146095560+00:00,2023-05-02 23:42:00.146095560+00:00
3086,140,Appraise property,3,2023-05-02 23:42:00.146095560+00:00,2023-05-02 23:50:40.513039142+00:00
3087,140,Assess loan risk,11,2023-05-02 23:50:40.513039142+00:00,2023-05-03 00:10:40.513039142+00:00
3088,140,Reject application,0,2023-05-03 00:10:40.513039142+00:00,2023-05-03 00:20:40.513039142+00:00
3089,140,zzz_end,0,2023-05-03 00:20:40.513039142+00:00,2023-05-03 00:20:40.513039142+00:00
3090,141,Check application form completeness,0,2023-05-02 14:30:00+00:00,2023-05-02 15:06:55.653332640+00:00
3091,141,Appraise property,3,2023-05-02 15:06:55.653332640+00:00,2023-05-02 16:53:08.913323822+00:00
3092,141,AML check,2,2023-05-02 16:53:08.913323822+00:00,2023-05-02 17:15:44.597716478+00:00
3093,141,Check credit history,0,2023-05-02 17:15:44.597716478+00:00,2023-05-02 17:32:16.277652299+00:00
3094,141,Assess loan risk,11,2023-05-02 17:32:16.277652299+00:00,2023-05-02 17:52:16.277652299+00:00
3095,141,Check credit history,0,2023-05-02 17:52:16.277652299+00:00,2023-05-02 17:59:07.961684061+00:00
3096,141,Assess loan risk,11,2023-05-02 17:59:07.961684061+00:00,2023-05-02 18:19:07.961684061+00:00
3097,141,Design loan offer,11,2023-05-02 18:19:07.961684061+00:00,2023-05-02 18:19:15.518928946+00:00
3098,141,Approve loan offer,14,2023-05-02 18:19:15.518928946+00:00,2023-05-02 18:39:15.518928946+00:00
3099,141,Assess loan risk,11,2023-05-02 18:39:15.518928946+00:00,2023-05-02 18:59:15.518928946+00:00
3100,141,Reject application,0,2023-05-02 18:59:15.518928946+00:00,2023-05-02 19:09:15.518928946+00:00
3101,141,zzz_end,0,2023-05-02 19:09:15.518928946+00:00,2023-05-02 19:09:15.518928946+00:00
3102,142,Check application form completeness,0,2023-05-02 15:00:00+00:00,2023-05-02 15:41:26.894678828+00:00
3103,142,Appraise property,3,2023-05-02 15:41:26.894678828+00:00,2023-05-02 15:54:45.875470277+00:00
3104,142,AML check,2,2023-05-02 15:54:45.875470277+00:00,2023-05-02 16:00:18.075959165+00:00
3105,142,Check credit history,0,2023-05-02 16:00:18.075959165+00:00,2023-05-02 16:40:22.360205300+00:00
3106,142,Assess loan risk,11,2023-05-02 16:40:22.360205300+00:00,2023-05-02 17:00:22.360205300+00:00
3107,142,Design loan offer,11,2023-05-02 17:00:22.360205300+00:00,2023-05-02 17:02:07.915230318+00:00
3108,142,Approve loan offer,14,2023-05-02 17:02:07.915230318+00:00,2023-05-02 17:22:07.915230318+00:00
3109,142,Cancel application,0,2023-05-02 17:22:07.915230318+00:00,2023-05-02 17:27:07.915230318+00:00
3110,142,zzz_end,0,2023-05-02 17:27:07.915230318+00:00,2023-05-02 17:27:07.915230318+00:00
3111,143,Check application form completeness,0,2023-05-03 07:30:00+00:00,2023-05-03 07:34:26.952648157+00:00
3112,143,Appraise property,3,2023-05-03 07:34:26.952648157+00:00,2023-05-03 07:56:00.825291726+00:00
3113,143,AML check,2,2023-05-03 07:56:00.825291726+00:00,2023-05-03 08:31:50.235774710+00:00
3114,143,Check credit history,0,2023-05-03 08:31:50.235774710+00:00,2023-05-03 08:39:02.401414257+00:00
3115,143,Assess loan risk,11,2023-05-03 08:39:02.401414257+00:00,2023-05-03 08:59:02.401414257+00:00
3116,143,Reject application,0,2023-05-03 08:59:02.401414257+00:00,2023-05-03 09:09:02.401414257+00:00
3117,143,zzz_end,0,2023-05-03 09:09:02.401414257+00:00,2023-05-03 09:09:02.401414257+00:00
3118,144,Check application form completeness,0,2023-05-03 08:00:00+00:00,2023-05-03 08:16:46.431447364+00:00
3119,144,Appraise property,3,2023-05-03 08:16:46.431447364+00:00,2023-05-03 08:27:02.313789387+00:00
3120,144,AML check,2,2023-05-03 08:27:02.313789387+00:00,2023-05-03 08:33:57.115108980+00:00
3121,144,Check credit history,0,2023-05-03 08:33:57.115108980+00:00,2023-05-03 08:52:03.749054570+00:00
3122,144,Assess loan risk,11,2023-05-03 08:52:03.749054570+00:00,2023-05-03 09:12:03.749054570+00:00
3123,144,AML check,2,2023-05-03 09:12:03.749054570+00:00,2023-05-03 09:20:15.160493802+00:00
3124,144,Assess loan risk,11,2023-05-03 09:20:15.160493802+00:00,2023-05-03 09:40:15.160493802+00:00
3125,144,AML check,2,2023-05-03 09:40:15.160493802+00:00,2023-05-03 10:43:34.651197892+00:00
3126,144,Assess loan risk,11,2023-05-03 10:43:34.651197892+00:00,2023-05-03 11:03:34.651197892+00:00
3127,144,Return application back to applicant,0,2023-05-03 11:03:34.651197892+00:00,2023-05-03 11:08:34.651197892+00:00
3128,144,Applicant completes form,18,2023-05-03 11:08:34.651197892+00:00,2023-05-03 12:08:34.651197892+00:00
3129,144,Check application form completeness,0,2023-05-03 12:08:34.651197892+00:00,2023-05-03 12:13:42.347161827+00:00
3130,144,Appraise property,3,2023-05-03 12:13:42.347161827+00:00,2023-05-03 12:51:29.624086769+00:00
3131,144,AML check,2,2023-05-03 12:51:29.624086769+00:00,2023-05-03 12:58:02.995777219+00:00
3132,144,Check credit history,0,2023-05-03 12:58:02.995777219+00:00,2023-05-03 13:45:17.749580517+00:00
3133,144,Assess loan risk,11,2023-05-03 13:45:17.749580517+00:00,2023-05-03 14:05:17.749580517+00:00
3134,144,Assess loan risk,11,2023-05-03 14:05:17.749580517+00:00,2023-05-03 14:25:17.749580517+00:00
3135,144,AML check,2,2023-05-03 14:25:17.749580517+00:00,2023-05-03 15:52:37.620620072+00:00
3136,144,Assess loan risk,11,2023-05-03 15:52:37.620620072+00:00,2023-05-03 16:12:37.620620072+00:00
3137,144,Design loan offer,11,2023-05-03 16:12:37.620620072+00:00,2023-05-03 16:17:15.775287423+00:00
3138,144,Approve loan offer,14,2023-05-03 16:17:15.775287423+00:00,2023-05-03 16:37:15.775287423+00:00
3139,144,Cancel application,0,2023-05-03 16:37:15.775287423+00:00,2023-05-03 16:42:15.775287423+00:00
3140,144,zzz_end,0,2023-05-03 16:42:15.775287423+00:00,2023-05-03 16:42:15.775287423+00:00
3141,145,Check application form completeness,0,2023-05-03 08:30:00+00:00,2023-05-03 08:34:03.543335080+00:00
3142,145,Appraise property,3,2023-05-03 08:34:03.543335080+00:00,2023-05-03 09:19:50.673487913+00:00
3143,145,AML check,2,2023-05-03 09:19:50.673487913+00:00,2023-05-03 10:33:21.231013138+00:00
3144,145,Check credit history,0,2023-05-03 10:33:21.231013138+00:00,2023-05-03 10:58:18.478706307+00:00
3145,145,Assess loan risk,11,2023-05-03 10:58:18.478706307+00:00,2023-05-03 11:18:18.478706307+00:00
3146,145,Check application form completeness,0,2023-05-03 11:18:18.478706307+00:00,2023-05-03 11:49:26.980900927+00:00
3147,145,Appraise property,3,2023-05-03 11:49:26.980900927+00:00,2023-05-03 12:04:36.641127406+00:00
3148,145,AML check,2,2023-05-03 12:04:36.641127406+00:00,2023-05-03 12:05:42.577279650+00:00
3149,145,Check credit history,0,2023-05-03 12:05:42.577279650+00:00,2023-05-03 12:09:57.884711622+00:00
3150,145,Assess loan risk,11,2023-05-03 12:09:57.884711622+00:00,2023-05-03 12:29:57.884711622+00:00
3151,145,Check application form completeness,0,2023-05-03 12:29:57.884711622+00:00,2023-05-03 12:49:28.711175205+00:00
3152,145,Appraise property,3,2023-05-03 12:49:28.711175205+00:00,2023-05-03 13:26:42.554538751+00:00
3153,145,AML check,2,2023-05-03 13:26:42.554538751+00:00,2023-05-03 14:49:31.466465141+00:00
3154,145,Check credit history,0,2023-05-03 14:49:31.466465141+00:00,2023-05-03 16:06:53.468238923+00:00
3155,145,Assess loan risk,11,2023-05-03 16:06:53.468238923+00:00,2023-05-03 16:26:53.468238923+00:00
3156,145,Appraise property,3,2023-05-03 16:26:53.468238923+00:00,2023-05-03 17:10:38.982753199+00:00
3157,145,Assess loan risk,11,2023-05-03 17:10:38.982753199+00:00,2023-05-03 17:30:38.982753199+00:00
3158,145,AML check,2,2023-05-03 17:30:38.982753199+00:00,2023-05-03 17:38:05.273414076+00:00
3159,145,Assess loan risk,11,2023-05-03 17:38:05.273414076+00:00,2023-05-03 17:58:05.273414076+00:00
3160,145,Reject application,0,2023-05-03 17:58:05.273414076+00:00,2023-05-03 18:08:05.273414076+00:00
3161,145,zzz_end,0,2023-05-03 18:08:05.273414076+00:00,2023-05-03 18:08:05.273414076+00:00
3162,146,Check application form completeness,0,2023-05-03 09:00:00+00:00,2023-05-03 09:10:25.942554129+00:00
3163,146,Appraise property,3,2023-05-03 09:10:25.942554129+00:00,2023-05-03 10:07:19.293339997+00:00
3164,146,AML check,2,2023-05-03 10:07:19.293339997+00:00,2023-05-03 10:10:26.374749147+00:00
3165,146,Check credit history,0,2023-05-03 10:10:26.374749147+00:00,2023-05-03 10:19:41.514107718+00:00
3166,146,Assess loan risk,11,2023-05-03 10:19:41.514107718+00:00,2023-05-03 10:39:41.514107718+00:00
3167,146,Appraise property,3,2023-05-03 10:39:41.514107718+00:00,2023-05-03 10:42:22.261901696+00:00
3168,146,Assess loan risk,11,2023-05-03 10:42:22.261901696+00:00,2023-05-03 11:02:22.261901696+00:00
3169,146,Reject application,0,2023-05-03 11:02:22.261901696+00:00,2023-05-03 11:12:22.261901696+00:00
3170,146,zzz_end,0,2023-05-03 11:12:22.261901696+00:00,2023-05-03 11:12:22.261901696+00:00
3171,147,Check application form completeness,0,2023-05-03 09:30:00+00:00,2023-05-03 09:31:26.688815837+00:00
3172,147,Appraise property,3,2023-05-03 09:31:26.688815837+00:00,2023-05-03 10:02:51.283365471+00:00
3173,147,AML check,2,2023-05-03 10:02:51.283365471+00:00,2023-05-03 10:37:29.852967408+00:00
3174,147,Check credit history,0,2023-05-03 10:37:29.852967408+00:00,2023-05-03 11:18:28.029502394+00:00
3175,147,Assess loan risk,11,2023-05-03 11:18:28.029502394+00:00,2023-05-03 11:38:28.029502394+00:00
3176,147,Assess loan risk,11,2023-05-03 11:38:28.029502394+00:00,2023-05-03 11:58:28.029502394+00:00
3177,147,Check credit history,0,2023-05-03 11:58:28.029502394+00:00,2023-05-03 12:05:21.663433496+00:00
3178,147,Assess loan risk,11,2023-05-03 12:05:21.663433496+00:00,2023-05-03 12:25:21.663433496+00:00
3179,147,Appraise property,3,2023-05-03 12:25:21.663433496+00:00,2023-05-03 14:30:47.504756310+00:00
3180,147,Assess loan risk,11,2023-05-03 14:30:47.504756310+00:00,2023-05-03 14:50:47.504756310+00:00
3181,147,Return application back to applicant,0,2023-05-03 14:50:47.504756310+00:00,2023-05-03 14:55:47.504756310+00:00
3182,147,Applicant completes form,18,2023-05-03 14:55:47.504756310+00:00,2023-05-03 15:55:47.504756310+00:00
3183,147,Check application form completeness,0,2023-05-03 15:55:47.504756310+00:00,2023-05-03 16:11:00.291910981+00:00
3184,147,Appraise property,3,2023-05-03 16:11:00.291910981+00:00,2023-05-03 16:14:45.675919111+00:00
3185,147,AML check,2,2023-05-03 16:14:45.675919111+00:00,2023-05-03 17:05:27.185657107+00:00
3186,147,Check credit history,0,2023-05-03 17:05:27.185657107+00:00,2023-05-03 17:18:23.039378283+00:00
3187,147,Assess loan risk,11,2023-05-03 17:18:23.039378283+00:00,2023-05-03 17:38:23.039378283+00:00
3188,147,Reject application,0,2023-05-03 17:38:23.039378283+00:00,2023-05-03 17:48:23.039378283+00:00
3189,147,zzz_end,0,2023-05-03 17:48:23.039378283+00:00,2023-05-03 17:48:23.039378283+00:00
3190,148,Check application form completeness,0,2023-05-03 10:00:00+00:00,2023-05-03 10:26:43.405362019+00:00
3191,148,Appraise property,3,2023-05-03 10:26:43.405362019+00:00,2023-05-03 11:57:52.530602581+00:00
3192,148,AML check,2,2023-05-03 11:57:52.530602581+00:00,2023-05-03 13:03:56.228230535+00:00
3193,148,Check credit history,0,2023-05-03 13:03:56.228230535+00:00,2023-05-03 13:37:14.484781130+00:00
3194,148,Assess loan risk,11,2023-05-03 13:37:14.484781130+00:00,2023-05-03 13:57:14.484781130+00:00
3195,148,Check credit history,0,2023-05-03 13:57:14.484781130+00:00,2023-05-03 14:18:14.234829462+00:00
3196,148,Assess loan risk,11,2023-05-03 14:18:14.234829462+00:00,2023-05-03 14:38:14.234829462+00:00
3197,148,Return application back to applicant,0,2023-05-03 14:38:14.234829462+00:00,2023-05-03 14:43:14.234829462+00:00
3198,148,Applicant completes form,18,2023-05-03 14:43:14.234829462+00:00,2023-05-03 15:43:14.234829462+00:00
3199,148,Check application form completeness,0,2023-05-03 15:43:14.234829462+00:00,2023-05-03 15:51:40.017706004+00:00
3200,148,Appraise property,3,2023-05-03 15:51:40.017706004+00:00,2023-05-03 16:01:36.947392336+00:00
3201,148,AML check,2,2023-05-03 16:01:36.947392336+00:00,2023-05-03 17:21:42.524699711+00:00
3202,148,Check credit history,0,2023-05-03 17:21:42.524699711+00:00,2023-05-03 18:02:04.278753129+00:00
3203,148,Assess loan risk,11,2023-05-03 18:02:04.278753129+00:00,2023-05-03 18:22:04.278753129+00:00
3204,148,AML check,2,2023-05-03 18:22:04.278753129+00:00,2023-05-03 18:25:45.712079646+00:00
3205,148,Assess loan risk,11,2023-05-03 18:25:45.712079646+00:00,2023-05-03 18:45:45.712079646+00:00
3206,148,Appraise property,3,2023-05-03 18:45:45.712079646+00:00,2023-05-03 19:25:37.560042034+00:00
3207,148,Assess loan risk,11,2023-05-03 19:25:37.560042034+00:00,2023-05-03 19:45:37.560042034+00:00
3208,148,Design loan offer,11,2023-05-03 19:45:37.560042034+00:00,2023-05-03 20:16:45.070201826+00:00
3209,148,Approve loan offer,14,2023-05-03 20:16:45.070201826+00:00,2023-05-03 20:36:45.070201826+00:00
3210,148,Approve loan offer,14,2023-05-03 20:36:45.070201826+00:00,2023-05-03 20:56:45.070201826+00:00
3211,148,Approve loan offer,14,2023-05-03 20:56:45.070201826+00:00,2023-05-03 21:16:45.070201826+00:00
3212,148,Check application form completeness,0,2023-05-03 21:16:45.070201826+00:00,2023-05-03 21:17:50.967315679+00:00
3213,148,Appraise property,3,2023-05-03 21:17:50.967315679+00:00,2023-05-03 21:24:06.143294312+00:00
3214,148,AML check,2,2023-05-03 21:24:06.143294312+00:00,2023-05-03 21:35:57.908724889+00:00
3215,148,Check credit history,0,2023-05-03 21:35:57.908724889+00:00,2023-05-03 22:24:40.770145251+00:00
3216,148,Assess loan risk,11,2023-05-03 22:24:40.770145251+00:00,2023-05-03 22:44:40.770145251+00:00
3217,148,Appraise property,3,2023-05-03 22:44:40.770145251+00:00,2023-05-03 23:09:47.431420230+00:00
3218,148,Assess loan risk,11,2023-05-03 23:09:47.431420230+00:00,2023-05-03 23:29:47.431420230+00:00
3219,148,Design loan offer,11,2023-05-03 23:29:47.431420230+00:00,2023-05-03 23:55:12.375614060+00:00
3220,148,Approve loan offer,14,2023-05-03 23:55:12.375614060+00:00,2023-05-04 00:15:12.375614060+00:00
3221,148,Cancel application,0,2023-05-04 00:15:12.375614060+00:00,2023-05-04 00:20:12.375614060+00:00
3222,148,zzz_end,0,2023-05-04 00:20:12.375614060+00:00,2023-05-04 00:20:12.375614060+00:00
3223,149,Check application form completeness,0,2023-05-03 10:30:00+00:00,2023-05-03 10:47:37.654024537+00:00
3224,149,Appraise property,3,2023-05-03 10:47:37.654024537+00:00,2023-05-03 11:10:29.433367182+00:00
3225,149,AML check,2,2023-05-03 11:10:29.433367182+00:00,2023-05-03 11:23:34.577766786+00:00
3226,149,Check credit history,0,2023-05-03 11:23:34.577766786+00:00,2023-05-03 12:30:16.059644349+00:00
3227,149,Assess loan risk,11,2023-05-03 12:30:16.059644349+00:00,2023-05-03 12:50:16.059644349+00:00
3228,149,Return application back to applicant,0,2023-05-03 12:50:16.059644349+00:00,2023-05-03 12:55:16.059644349+00:00
3229,149,Applicant completes form,18,2023-05-03 12:55:16.059644349+00:00,2023-05-03 13:55:16.059644349+00:00
3230,149,Check application form completeness,0,2023-05-03 13:55:16.059644349+00:00,2023-05-03 14:46:07.505321102+00:00
3231,149,Appraise property,3,2023-05-03 14:46:07.505321102+00:00,2023-05-03 14:59:20.782209359+00:00
3232,149,AML check,2,2023-05-03 14:59:20.782209359+00:00,2023-05-03 16:03:19.902404050+00:00
3233,149,Check credit history,0,2023-05-03 16:03:19.902404050+00:00,2023-05-03 16:33:58.305079543+00:00
3234,149,Assess loan risk,11,2023-05-03 16:33:58.305079543+00:00,2023-05-03 16:53:58.305079543+00:00
3235,149,Design loan offer,11,2023-05-03 16:53:58.305079543+00:00,2023-05-03 17:05:08.780314013+00:00
3236,149,Approve loan offer,14,2023-05-03 17:05:08.780314013+00:00,2023-05-03 17:25:08.780314013+00:00
3237,149,Applicant completes form,18,2023-05-03 17:25:08.780314013+00:00,2023-05-03 18:25:08.780314013+00:00
3238,149,Check application form completeness,0,2023-05-03 18:25:08.780314013+00:00,2023-05-03 18:27:50.117826116+00:00
3239,149,Appraise property,3,2023-05-03 18:27:50.117826116+00:00,2023-05-03 19:11:24.578223836+00:00
3240,149,AML check,2,2023-05-03 19:11:24.578223836+00:00,2023-05-03 19:14:15.179930349+00:00
3241,149,Check credit history,0,2023-05-03 19:14:15.179930349+00:00,2023-05-03 19:24:54.096861484+00:00
3242,149,Assess loan risk,11,2023-05-03 19:24:54.096861484+00:00,2023-05-03 19:44:54.096861484+00:00
3243,149,Return application back to applicant,0,2023-05-03 19:44:54.096861484+00:00,2023-05-03 19:49:54.096861484+00:00
3244,149,Applicant completes form,18,2023-05-03 19:49:54.096861484+00:00,2023-05-03 20:49:54.096861484+00:00
3245,149,Check application form completeness,0,2023-05-03 20:49:54.096861484+00:00,2023-05-03 20:55:06.569712811+00:00
3246,149,Appraise property,3,2023-05-03 20:55:06.569712811+00:00,2023-05-03 21:22:30.097534565+00:00
3247,149,AML check,2,2023-05-03 21:22:30.097534565+00:00,2023-05-03 21:23:52.963024140+00:00
3248,149,Check credit history,0,2023-05-03 21:23:52.963024140+00:00,2023-05-03 21:39:00.838730278+00:00
3249,149,Assess loan risk,11,2023-05-03 21:39:00.838730278+00:00,2023-05-03 21:59:00.838730278+00:00
3250,149,AML check,2,2023-05-03 21:59:00.838730278+00:00,2023-05-03 22:21:02.357203563+00:00
3251,149,Assess loan risk,11,2023-05-03 22:21:02.357203563+00:00,2023-05-03 22:41:02.357203563+00:00
3252,149,Applicant completes form,18,2023-05-03 22:41:02.357203563+00:00,2023-05-03 23:41:02.357203563+00:00
3253,149,Check application form completeness,0,2023-05-03 23:41:02.357203563+00:00,2023-05-03 23:42:31.039174490+00:00
3254,149,Appraise property,3,2023-05-03 23:42:31.039174490+00:00,2023-05-04 01:00:57.866736283+00:00
3255,149,AML check,2,2023-05-04 01:00:57.866736283+00:00,2023-05-04 02:14:44.127531612+00:00
3256,149,Check credit history,0,2023-05-04 02:14:44.127531612+00:00,2023-05-04 02:49:38.543622849+00:00
3257,149,Assess loan risk,11,2023-05-04 02:49:38.543622849+00:00,2023-05-04 03:09:38.543622849+00:00
3258,149,Appraise property,3,2023-05-04 03:09:38.543622849+00:00,2023-05-04 03:29:51.964077737+00:00
3259,149,Assess loan risk,11,2023-05-04 03:29:51.964077737+00:00,2023-05-04 03:49:51.964077737+00:00
3260,149,Check credit history,0,2023-05-04 03:49:51.964077737+00:00,2023-05-04 05:39:51.517146744+00:00
3261,149,Assess loan risk,11,2023-05-04 05:39:51.517146744+00:00,2023-05-04 05:59:51.517146744+00:00
3262,149,Approve loan offer,14,2023-05-04 05:59:51.517146744+00:00,2023-05-04 06:19:51.517146744+00:00
3263,149,Check credit history,0,2023-05-04 06:19:51.517146744+00:00,2023-05-04 07:07:41.405720190+00:00
3264,149,Assess loan risk,11,2023-05-04 07:07:41.405720190+00:00,2023-05-04 07:27:41.405720190+00:00
3265,149,Return application back to applicant,0,2023-05-04 07:27:41.405720190+00:00,2023-05-04 07:32:41.405720190+00:00
3266,149,Applicant completes form,18,2023-05-04 07:32:41.405720190+00:00,2023-05-04 08:32:41.405720190+00:00
3267,149,Check application form completeness,0,2023-05-04 08:32:41.405720190+00:00,2023-05-04 09:17:20.715854574+00:00
3268,149,Appraise property,3,2023-05-04 09:17:20.715854574+00:00,2023-05-04 09:39:53.368100636+00:00
3269,149,AML check,2,2023-05-04 09:39:53.368100636+00:00,2023-05-04 10:21:43.680382753+00:00
3270,149,Check credit history,0,2023-05-04 10:21:43.680382753+00:00,2023-05-04 10:59:17.689271771+00:00
3271,149,Assess loan risk,11,2023-05-04 10:59:17.689271771+00:00,2023-05-04 11:19:17.689271771+00:00
3272,149,Return application back to applicant,0,2023-05-04 11:19:17.689271771+00:00,2023-05-04 11:24:17.689271771+00:00
3273,149,Applicant completes form,18,2023-05-04 11:24:17.689271771+00:00,2023-05-04 12:24:17.689271771+00:00
3274,149,Check application form completeness,0,2023-05-04 12:24:17.689271771+00:00,2023-05-04 12:28:56.316781134+00:00
3275,149,Appraise property,3,2023-05-04 12:28:56.316781134+00:00,2023-05-04 12:32:51.735629663+00:00
3276,149,AML check,2,2023-05-04 12:32:51.735629663+00:00,2023-05-04 13:19:39.295033419+00:00
3277,149,Check credit history,0,2023-05-04 13:19:39.295033419+00:00,2023-05-04 13:38:52.537300557+00:00
3278,149,Assess loan risk,11,2023-05-04 13:38:52.537300557+00:00,2023-05-04 13:58:52.537300557+00:00
3279,149,Approve application,0,2023-05-04 13:58:52.537300557+00:00,2023-05-04 14:03:52.537300557+00:00
3280,149,zzz_end,0,2023-05-04 14:03:52.537300557+00:00,2023-05-04 14:03:52.537300557+00:00
3281,150,Check application form completeness,0,2023-05-03 11:00:00+00:00,2023-05-03 11:39:08.580347063+00:00
3282,150,Appraise property,3,2023-05-03 11:39:08.580347063+00:00,2023-05-03 12:24:30.914066085+00:00
3283,150,AML check,2,2023-05-03 12:24:30.914066085+00:00,2023-05-03 12:48:35.450567124+00:00
3284,150,Check credit history,0,2023-05-03 12:48:35.450567124+00:00,2023-05-03 13:07:14.713314971+00:00
3285,150,Assess loan risk,11,2023-05-03 13:07:14.713314971+00:00,2023-05-03 13:27:14.713314971+00:00
3286,150,Assess loan risk,11,2023-05-03 13:27:14.713314971+00:00,2023-05-03 13:47:14.713314971+00:00
3287,150,AML check,2,2023-05-03 13:47:14.713314971+00:00,2023-05-03 13:55:08.102245895+00:00
3288,150,Assess loan risk,11,2023-05-03 13:55:08.102245895+00:00,2023-05-03 14:15:08.102245895+00:00
3289,150,Appraise property,3,2023-05-03 14:15:08.102245895+00:00,2023-05-03 14:15:46.497195245+00:00
3290,150,Assess loan risk,11,2023-05-03 14:15:46.497195245+00:00,2023-05-03 14:35:46.497195245+00:00
3291,150,Design loan offer,11,2023-05-03 14:35:46.497195245+00:00,2023-05-03 14:48:05.329249602+00:00
3292,150,Approve loan offer,14,2023-05-03 14:48:05.329249602+00:00,2023-05-03 15:08:05.329249602+00:00
3293,150,Approve loan offer,14,2023-05-03 15:08:05.329249602+00:00,2023-05-03 15:28:05.329249602+00:00
3294,150,AML check,2,2023-05-03 15:28:05.329249602+00:00,2023-05-03 15:34:10.374196146+00:00
3295,150,Assess loan risk,11,2023-05-03 15:34:10.374196146+00:00,2023-05-03 15:54:10.374196146+00:00
3296,150,Check credit history,0,2023-05-03 15:54:10.374196146+00:00,2023-05-03 16:14:39.417553615+00:00
3297,150,Assess loan risk,11,2023-05-03 16:14:39.417553615+00:00,2023-05-03 16:34:39.417553615+00:00
3298,150,AML check,2,2023-05-03 16:34:39.417553615+00:00,2023-05-03 16:42:34.888193053+00:00
3299,150,Assess loan risk,11,2023-05-03 16:42:34.888193053+00:00,2023-05-03 17:02:34.888193053+00:00
3300,150,Design loan offer,11,2023-05-03 17:02:34.888193053+00:00,2023-05-03 17:14:23.511921871+00:00
3301,150,Approve loan offer,14,2023-05-03 17:14:23.511921871+00:00,2023-05-03 17:34:23.511921871+00:00
3302,150,Design loan offer,11,2023-05-03 17:34:23.511921871+00:00,2023-05-03 17:35:45.330166051+00:00
3303,150,Approve loan offer,14,2023-05-03 17:35:45.330166051+00:00,2023-05-03 17:55:45.330166051+00:00
3304,150,AML check,2,2023-05-03 17:55:45.330166051+00:00,2023-05-03 17:56:51.921248641+00:00
3305,150,Assess loan risk,11,2023-05-03 17:56:51.921248641+00:00,2023-05-03 18:16:51.921248641+00:00
3306,150,Assess loan risk,11,2023-05-03 18:16:51.921248641+00:00,2023-05-03 18:36:51.921248641+00:00
3307,150,Approve application,0,2023-05-03 18:36:51.921248641+00:00,2023-05-03 18:41:51.921248641+00:00
3308,150,zzz_end,0,2023-05-03 18:41:51.921248641+00:00,2023-05-03 18:41:51.921248641+00:00
3309,151,Check application form completeness,0,2023-05-03 11:30:00+00:00,2023-05-03 11:42:41.239811932+00:00
3310,151,Appraise property,3,2023-05-03 11:42:41.239811932+00:00,2023-05-03 12:15:04.805310513+00:00
3311,151,AML check,2,2023-05-03 12:15:04.805310513+00:00,2023-05-03 12:42:56.955558126+00:00
3312,151,Check credit history,0,2023-05-03 12:42:56.955558126+00:00,2023-05-03 13:22:48.797987235+00:00
3313,151,Assess loan risk,11,2023-05-03 13:22:48.797987235+00:00,2023-05-03 13:42:48.797987235+00:00
3314,151,Check credit history,0,2023-05-03 13:42:48.797987235+00:00,2023-05-03 13:44:52.211485614+00:00
3315,151,Assess loan risk,11,2023-05-03 13:44:52.211485614+00:00,2023-05-03 14:04:52.211485614+00:00
3316,151,Assess loan risk,11,2023-05-03 14:04:52.211485614+00:00,2023-05-03 14:24:52.211485614+00:00
3317,151,Reject application,0,2023-05-03 14:24:52.211485614+00:00,2023-05-03 14:34:52.211485614+00:00
3318,151,zzz_end,0,2023-05-03 14:34:52.211485614+00:00,2023-05-03 14:34:52.211485614+00:00
3319,152,Check application form completeness,0,2023-05-03 12:00:00+00:00,2023-05-03 12:22:22.948601947+00:00
3320,152,Appraise property,3,2023-05-03 12:22:22.948601947+00:00,2023-05-03 13:21:37.276633176+00:00
3321,152,AML check,2,2023-05-03 13:21:37.276633176+00:00,2023-05-03 13:24:10.821840595+00:00
3322,152,Check credit history,0,2023-05-03 13:24:10.821840595+00:00,2023-05-03 13:31:59.035095246+00:00
3323,152,Assess loan risk,11,2023-05-03 13:31:59.035095246+00:00,2023-05-03 13:51:59.035095246+00:00
3324,152,Assess loan risk,11,2023-05-03 13:51:59.035095246+00:00,2023-05-03 14:11:59.035095246+00:00
3325,152,Reject application,0,2023-05-03 14:11:59.035095246+00:00,2023-05-03 14:21:59.035095246+00:00
3326,152,zzz_end,0,2023-05-03 14:21:59.035095246+00:00,2023-05-03 14:21:59.035095246+00:00
3327,153,Check application form completeness,0,2023-05-03 12:30:00+00:00,2023-05-03 13:10:24.120618295+00:00
3328,153,Appraise property,3,2023-05-03 13:10:24.120618295+00:00,2023-05-03 13:17:39.517053820+00:00
3329,153,AML check,2,2023-05-03 13:17:39.517053820+00:00,2023-05-03 13:51:09.223356981+00:00
3330,153,Check credit history,0,2023-05-03 13:51:09.223356981+00:00,2023-05-03 14:07:38.807530475+00:00
